,label,mpid,formula,chemsys,energy,shift,miller,top,0group,0period,0en,0upd,1group,1period,1en,1upd,2group,2period,2en,2upd,3group,3period,3en,3upd,4group,4period,4en,4upd,5group,5period,5en,5upd,6group,6period,6en,6upd,7group,7period,7en,7upd,8group,8period,8en,8upd,9group,9period,9en,9upd,10group,10period,10en,10upd,11group,11period,11en,11upd
14402,0,mp-766,As2Ru,"['As', 'Ru']",0.141631965000013,0.026359733333333,16,1,15,4,2.18,0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0
14404,0,mp-766,As2Ru,"['As', 'Ru']",0.98262417500001,0.085460399999999,10,1,15,4,2.18,0,15.0,4.0,2.18,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0
14411,0,mp-766,As2Ru,"['As', 'Ru']",0.157301764999997,0.026359733333333,16,1,15,4,2.18,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14414,1,mp-766,As2Ru,"['As', 'Ru']",-0.185634344999984,0.026359733333333,16,1,15,4,2.18,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14415,0,mp-766,As2Ru,"['As', 'Ru']",0.030360255000002,0.026359733333333,16,1,15,4,2.18,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14416,0,mp-766,As2Ru,"['As', 'Ru']",-0.015353965000004,0.026359733333333,16,1,8,5,2.2,3,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14418,0,mp-766,As2Ru,"['As', 'Ru']",0.437351425,0.085460399999999,10,1,15,4,2.18,0,15.0,4.0,2.18,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0
14419,0,mp-766,As2Ru,"['As', 'Ru']",0.103084835000001,0.085460399999999,10,1,15,4,2.18,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14423,1,mp-766,As2Ru,"['As', 'Ru']",-0.185668945000005,0.026359733333333,16,1,15,4,2.18,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14425,0,mp-766,As2Ru,"['As', 'Ru']",-0.424647185,0.5,9,1,8,5,2.2,3,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14426,0,mp-766,As2Ru,"['As', 'Ru']",-0.017938035000016,0.5,9,1,15,4,2.18,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14427,1,mp-766,As2Ru,"['As', 'Ru']",-0.133583474999996,0.5,9,1,8,5,2.2,3,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14430,1,mp-766,As2Ru,"['As', 'Ru']",-0.216819275000008,0.5,9,1,8,5,2.2,3,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14434,0,mp-766,As2Ru,"['As', 'Ru']",-0.425258845000004,0.5,9,1,8,5,2.2,3,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14435,0,mp-766,As2Ru,"['As', 'Ru']",0.465885904999991,0.5,9,1,15,4,2.18,0,15.0,4.0,2.18,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14438,0,mp-766,As2Ru,"['As', 'Ru']",0.189510354999979,0.5,9,1,15,4,2.18,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14440,0,mp-766,As2Ru,"['As', 'Ru']",0.031353894999992,0.5,9,1,8,5,2.2,3,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14441,0,mp-766,As2Ru,"['As', 'Ru']",0.376840984999998,0.5,9,1,15,4,2.18,0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0
14445,0,mp-766,As2Ru,"['As', 'Ru']",0.157035675,0.026359733333333,16,1,15,4,2.18,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14447,0,mp-766,As2Ru,"['As', 'Ru']",0.184772074999981,0.5,9,1,15,4,2.18,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14448,0,mp-766,As2Ru,"['As', 'Ru']",-0.008492214999991,0.085460399999999,10,1,15,4,2.18,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14449,0,mp-766,As2Ru,"['As', 'Ru']",-0.061848365000005,0.5,5,0,15,4,2.18,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14450,0,mp-766,As2Ru,"['As', 'Ru']",-0.032984764999982,0.085460399999999,10,0,8,5,2.2,3,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14451,0,mp-766,As2Ru,"['As', 'Ru']",-0.037710634999998,0.5,5,0,8,5,2.2,3,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14454,0,mp-766,As2Ru,"['As', 'Ru']",-0.600667665000005,0.085460399999999,10,0,8,5,2.2,3,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0
14455,0,mp-766,As2Ru,"['As', 'Ru']",-0.037916935,0.5,5,0,8,5,2.2,3,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14457,0,mp-766,As2Ru,"['As', 'Ru']",0.057941835000006,0.085460399999999,10,0,15,4,2.18,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,15,4,2.18,0,15.0,4.0,2.18,0.0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14461,0,mp-771,MnAl,"['Al', 'Mn']",-0.051767175000011,0.249999999999999,1,0,13,3,1.61,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,7.0,4.0,1.55,0.0,7.0,4.0,1.55,0.0,7.0,4.0,1.55,0.0,7.0,4.0,1.55,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
14464,0,mp-771,MnAl,"['Al', 'Mn']",-0.067225325000011,0.249999999999999,1,0,13,3,1.61,0,13.0,3.0,1.61,0.0,7.0,4.0,1.55,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0
14466,0,mp-784630,Ni2Mo,"['Mo', 'Ni']",-0.538047605000004,0.042224307499999,2,0,6,5,2.16,0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,6,5,2.16,0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,10.0,4.0,1.91,2.0
14467,1,mp-784630,Ni2Mo,"['Mo', 'Ni']",-0.211618415000006,0.042224307499999,2,0,6,5,2.16,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,6,5,2.16,0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0
14468,1,mp-784630,Ni2Mo,"['Mo', 'Ni']",-0.382648664999978,0.8750000000000001,6,0,10,4,1.91,2,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,6,5,2.16,0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0
14470,1,mp-784630,Ni2Mo,"['Mo', 'Ni']",-0.389350374999994,0.042224307499999,2,0,10,4,1.91,2,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,6,5,2.16,0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0
14474,0,mp-784630,Ni2Mo,"['Mo', 'Ni']",-0.471572934999985,0.8750000000000001,6,0,6,5,2.16,0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,6,5,2.16,0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0
14479,0,mp-784630,Ni2Mo,"['Mo', 'Ni']",-0.450475874999997,0.8750000000000001,6,0,6,5,2.16,0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,6,5,2.16,0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,10.0,4.0,1.91,2.0
14481,0,mp-784630,Ni2Mo,"['Mo', 'Ni']",-0.586737695000012,0.124999999999999,2,0,6,5,2.16,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,6,5,2.16,0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0
14482,0,mp-784630,Ni2Mo,"['Mo', 'Ni']",-0.436003214999973,0.8750000000000001,6,0,6,5,2.16,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,6,5,2.16,0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,10.0,4.0,1.91,2.0
14484,0,mp-784630,Ni2Mo,"['Mo', 'Ni']",-0.46126182500001,0.8750000000000001,6,0,10,4,1.91,2,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,6,5,2.16,0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,10.0,4.0,1.91,2.0
14486,0,mp-784630,Ni2Mo,"['Mo', 'Ni']",-0.464228725,0.042224307499999,2,0,6,5,2.16,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,6,5,2.16,0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,10.0,4.0,1.91,2.0
14487,0,mp-784630,Ni2Mo,"['Mo', 'Ni']",-0.463910694999983,0.042224307499999,2,0,6,5,2.16,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,6,5,2.16,0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,10.0,4.0,1.91,2.0
14490,1,mp-784630,Ni2Mo,"['Mo', 'Ni']",-0.381495335000013,0.8750000000000001,6,0,10,4,1.91,2,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,6,5,2.16,0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0
14497,0,mp-784630,Ni2Mo,"['Mo', 'Ni']",-0.5051180549999991,0.042224307499999,2,0,6,5,2.16,0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,6,5,2.16,0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0,6.0,5.0,2.16,0.0
